Data_Source,phcf_uuid,edrpou,phcf_title,care_type_en,care_type_uk,sdps,email,website,phone,owner_name,address,lat,lng,Admin1_Pcode,Admin1_Name,Admin2_Pcode,Admin2_Name,Admin3_Pcode,Admin3_Name,Admin4_Pcode,Admin4_Name,edrpou_raw,gov_type,Trained,Kobo_Trained
NHSU Dataset,a38a8bd1-321e-4fcb-ad43-40bd70c82958,ID_42828300,КНП СМОТРИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ СМОТРИЦЬКОЇ СЕЛИЩНОЇ РАДИ,Primary,Первинна,,smotrich-cpmsd@ukr.net,,tel:3.80967E+11,Смолінський Анатолій Іванович,"Україна, 32423, Хмельницька обл., Кам'янець-Подільський р-н, селище Смотрич, вул.Бачинського Дмитра, будинок 2",48.948253,26.559598,UA68,Khmelnytska,UA6802,Kamianets-Podilskyi,UA6802025,Smotrytska,UA6802025001,Smotrych,42828300,public,0,
NHSU Dataset,a38d3ed3-6860-4604-90d1-3e5043548e66,ID_38194961,КНП ГУСЯТИНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ГУСЯТИНСЬКОЇ СЕЛИЩНОЇ РАДИ,Specialized,Спеціалізована,,38194961@mail.gov.ua,,tel:3.80356E+11,Кобрин Михайло Лук'янович,"Україна, 48201, Тернопільська обл., Чортківський р-н, селище міського типу Гусятин(з), вул.Лепкого Б., будинок 1",49.073147,26.183173,UA61,Ternopilska,UA6106,Chortkivskyi,UA6106013,Husiatynska,UA6106013001,Husiatyn,38194961,public,0,
NHSU Dataset,a3a89d99-8958-424d-a33c-59ddd1088ab6,ID_43869285,ПРИВАТНЕ ПІДПРИЄМСТВО ЛІКУВАЛЬНО -ПРОФІЛАКТИЧНИЙ ЗАКЛАД МЕДИЧНИЙ ЦЕНТР ГАРМОНІЯ,Primary,Первинна,,garmoniyamc@gmail.com,,tel:3.80972E+11,Олійник Євген Іванович,"Україна, 89427, Закарпатська обл., Ужгородський р-н, село Минай, пров.Парковий, будинок 7",48.598577,22.268057,UA21,Zakarpatska,UA2110,Uzhhorodskyi,UA2110025,Kholmkivska,UA2110025006,Mynai,43869285,public,0,
NHSU Dataset,a3df1b0e-9c98-483a-95f9-81377a49f490,ID_41841619,КНП ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БОРЕМЕЛЬСЬКОЇ СІЛЬСЬКОЇ РАДИ РІВНЕНСЬКОЇ ОБЛАСТІ,Primary,Первинна,,pmsd_boremel@ukr.net,,tel:3.80968E+11,Телев'як Світлана Іванівна,"Україна, 35210, Рівненська обл., Дубенський р-н, село Боремель, вул.Набережна, будинок 20Г",50.477131,25.179316,UA56,Rivnenska,UA5604,Dubenskyi,UA5604003,Boremelska,UA5604003001,Boremel,41841619,public,0,
NHSU Dataset,a4644a77-ab8b-4494-bcee-788a3019d9d4,ID_25790167,КНП ЄЗУПІЛЬСЬКА МІСЬКА ЛІКАРНЯ ЄЗУПІЛЬСЬКОЇ СЕЛИЩНОЇ РАДИ ІВАНО-ФРАНКІВСЬКОГО РАЙОНУ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ,Primary,Первинна,,hospitaljezupil@ukr.net,,tel:3.80667E+11,Худяк Ганна Михайлівна,"Україна, 77411, Івано-Франківська обл., Івано-Франківський р-н, селище міського типу Єзупіль(з), вул.Лепкого Б., будинок 29",48.920808,24.71945,UA26,Ivano-Frankivska,UA2604,Ivano-Frankivskyi,UA2604019,Ivano-Frankivska,UA2604019001,Ivano-Frankivsk,25790167,public,0,
NHSU Dataset,a4894b42-0286-4550-8268-b4659f4c7cfd,ID_02000613,КНП КОПИЧИНЕЦЬКА КОМУНАЛЬНА ЛІКАРНЯ КОПИЧИНЕЦЬКОЇ МІСЬКОЇ РАДИ,Specialized,Спеціалізована,,koplikar15031956@gmail.com,,tel:3.80356E+11,Любченко Сергій Миколайович,"Україна, 48260, Тернопільська обл., Чортківський р-н, місто Копичинці, вул.Шевченка, будинок 106",49.103781,25.91106,UA61,Ternopilska,UA6106,Chortkivskyi,UA6106025,Kopychynetska,UA6106025001,Kopychyntsi,2000613,public,0,
NHSU Dataset,a48e34b8-4fd0-4a67-b8b3-46e9ea6e217b,ID_05484155,КНП ВІННИЦЬКИЙ ОБЛАСНИЙ КЛІНІЧНИЙ ШКІРНО-ВЕНЕРОЛОГІЧНИЙ ЦЕНТР ВІННИЦЬКОЇ ОБЛАСНОЇ РАДИ,Specialized,Спеціалізована,,voshvc@ukr.net,,"tel:+380677781322, +380432671288",Трет'яков Максим Сергійович,"Україна, 21050, Вінницька обл., Вінницький р-н, місто Вінниця, вул.Магістратська, будинок 21",49.236505,28.472274,UA05,Vinnytska,UA0502,Vinnytskyi,UA0502003,Vinnytska,UA0502003001,Vinnytsia,5484155,public,0,
NHSU Dataset,a4e0873f-5054-4b54-a57d-5aad44f63db3,ID_01999394,КНП МАШІВСЬКА ЛІКАРНЯ МАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ,Specialized,Спеціалізована,,knpmashivkacrl@gmail.com,,tel:3.80536E+11,Краєвський Герман Михайлович,"Україна, 39400, Полтавська обл., Полтавський р-н, селище Машівка, вул.Незалежності, будинок 112-В",49.44184,34.872748,UA53,Poltavska,UA5308,Poltavskyi,UA5308025,Mashivska,UA5308025001,Mashivka,1999394,public,0,
NHSU Dataset,a4ea7677-d2fb-469f-a87f-b3c89cda2743,ID_41064034,КНП ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ МОСТИСЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ,Primary,Первинна,,doctor1665@gmail.com,,tel:3.80982E+11,Романишак Юрій Миронович,"Україна, 81300, Львівська обл., Яворівський р-н, місто Мостиська, вул.Мудрого Я., будинок 111",49.801953,23.147035,UA46,Lvivska,UA4614,Yavorivskyi,UA4614003,Mostyska,UA4614003001,Mostyska,41064034,public,0,
NHSU Dataset,a4f486c7-e775-4f4c-b328-620820743fe3,ID_01111227,КНП ЗНАМ'ЯНСЬКА МІСЬКА ЛІКАРНЯ ІМ.А.В.ЛИСЕНКА ЗНАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ,Specialized,Спеціалізована,,rus_push_dir@ukr.net,,tel:3.80523E+11,Пушкаренко Руслан Володимирович,"Україна, 27400, Кіровоградська обл., Кропивницький р-н, місто Знам'янка, вул.Грушевського Михайла, будинок 15",48.720559,32.657399,UA35,Kirovohradska,UA3504,Kropyvnytskyi,UA3504013,Znamianska,UA3504013001,Znamianka,1111227,public,0,
NHSU Dataset,a53c0a48-4938-476f-a080-325521ab8e8c,ID_36942628,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ОКСФОРД МЕДИКАЛ ДНІПРО,Primary,Первинна,,oxford.dp@gmail.com,,tel:3.80567E+11,Полатовська Наталія Іванівна,"Україна, 49000, Дніпропетровська обл., місто Дніпро, ВУЛИЦЯ ГЛИНКИ, будинок 7",48.465772,35.050662,UA12,Dnipropetrovska,UA1202,Dniprovskyi,UA1202001,Dniprovska,UA1202001001,Dnipro,36942628,public,0,
NHSU Dataset,a54a8425-cf44-400a-8293-4424cd7126e9,ID_38817188,КНП ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ГАЙВОРОНСЬКОЇ МІСЬКОЇ РАДИ,Primary,Первинна,,kzgzpmsd@i.ua,,tel:3.80525E+11,Радіонова Тетяна Володимирівна,"Україна, 26300, Кіровоградська обл., Голованівський р-н, місто Гайворон, пл.Героїв Майдану, будинок 3",48.342462,29.865807,UA35,Kirovohradska,UA3502,Holovanivskyi,UA3502005,Haivoronska,UA3502005001,Haivoron,38817188,public,0,
NHSU Dataset,a5554b0f-d486-4bae-9fa9-a6a6ee547665,ID_01985274,КП ПСИХОНЕВРОЛОГІЧНИЙ ЦЕНТР МЕДИКО-СОЦІАЛЬНОЇ РЕАБІЛІТАЦІЇ ДІТЕЙ З ТЯЖКИМИ РОЗЛАДАМИ МОВЛЕННЯ ТА УРАЖЕННЯМИ ЦЕНТРАЛЬНОЇ НЕРВОВОЇ СИСТЕМИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСНОЇ РАДИ,Specialized,Спеціалізована,,ds4_admin@ukr.net,,tel:3.80567E+11,Мехатішвілі Нестані Платонівна,"Україна, 49051, Дніпропетровська обл., місто Дніпро, ВУЛИЦЯ  БАТУМСЬКА, будинок 62",48.511944,35.092099,UA12,Dnipropetrovska,UA1202,Dniprovskyi,UA1202001,Dniprovska,UA1202001001,Dnipro,1985274,public,0,
NHSU Dataset,a5a7fe82-f166-4228-8cac-76268010a94a,ID_42523883,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КРЕДОКЛІНІК-КЛІНІКА ДОКАЗОВОЇ МЕДИЦИНИ,Primary,Первинна,,yrubish@gmail.com,,tel:3.80509E+11,Рубіш Юрій Юрійович,"Україна, 88000, Закарпатська обл., місто Ужгород(з), вул.Капушанська, будинок 6 А",48.619628,22.294636,UA21,Zakarpatska,UA2110,Uzhhorodskyi,UA2110023,Uzhhorodska,UA2110023001,Uzhhorod,42523883,public,0,
NHSU Dataset,a5eca2c7-9e5e-4fba-b336-69d179b07680,ID_01983051,КНП КАМІНЬ-КАШИРСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КАМІНЬ-КАШИРСЬКОЇ МІСЬКОЇ РАДИ ВОЛИНСЬКОЇ ОБЛАСТІ,Specialized,Спеціалізована,,kamin_hospital@ukr.net,,"tel:+380335723412, +380335723412",Потягайло Людмила Адамівна,"Україна, 44500, Волинська обл., Камінь-Каширський р-н, місто Камінь-Каширський, ВУЛИЦЯ ШЕВЧЕНКА, будинок 43",51.628812,24.968847,UA07,Volynska,UA0704,Kamin-Kashyrskyi,UA0704001,Kamin-Kashyrska,UA0704001001,Kamin-Kashyrskyi,1983051,public,0,
NHSU Dataset,a608162d-5048-498d-8088-8b04da9b534b,ID_43945266,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ХЕЛСІ НЕЙШН»,Primary,Первинна,,6586779@gmail.com,,tel:3.80682E+11,Андрусяк Віктор Васильович,"Україна, 08200, Київська обл., Бучанський р-н, місто Ірпінь, вул.Сковороди Григорія, будинок 21,23",50.438814,30.288082,UA32,Kyivska,UA3208,Buchanskyi,UA3208005,Borshchahivska,UA3208005003,Chaiky,43945266,public,0,
NHSU Dataset,a60e7300-191d-4cd5-ad8a-ac8670e254c4,ID_25248327,ДЕРЖАВНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР КОМПЛЕКСНОЇ РЕАБІЛІТАЦІЇ ГАЛИЧИНА,Specialized,Спеціалізована,,reabllvivua@gmail.com,,tel:3.80322E+11,Дунас Григорій Григорович,"Україна, 79070, Львівська обл., місто Львів, вул.Хуторівка, будинок 38",49.802264,24.030251,UA46,Lvivska,UA4606,Lvivskyi,UA4606025,Lvivska,UA4606025001,Lviv,25248327,public,0,
NHSU Dataset,a6209c0e-4dd9-4d30-8d43-e42a304d6924,ID_01999543,КНП ШИШАЦЬКА ЛІКАРНЯ ПЛАНОВОГО ЛІКУВАННЯ  ШИШАЦЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ,Specialized,Спеціалізована,,shyshaky-lpl@ukr.net,,"tel:+380507490411, +380535291904",Хорольська Маргарита Миколаївна,"Україна, 38000, Полтавська обл., Миргородський р-н, селище Шишаки, вул.Гайдамацька, будинок 50",49.8675,34.0112,UA53,Poltavska,UA5306,Myrhorodskyi,UA5306033,Shyshatska,UA5306033001,Shyshaky,1999543,public,0,
NHSU Dataset,a62f7842-a796-4d0b-826b-ad27797bddb1,ID_05389534,КИЇВСЬКА МІСЬКА КЛІНІЧНА ОФТАЛЬМОЛОГІЧНА ЛІКАРНЯ ЦЕНТР МІКРОХІРУРГІЇ ОКА,Specialized,Спеціалізована,,cmho.kmkol@gmail.com,,tel:3.80444E+11,Денисюк Любов Ігорівна,"Україна, 03680, місто Київ, ПРОСПЕКТ КОСМОНАВТА КОМАРОВА, будинок 3",50.437262,30.417428,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,5389534,public,0,
NHSU Dataset,a65222ec-39c0-4573-86c9-6fb10798022c,ID_01982614,КНП НЕМИРІВСЬКА МІСЬКА ЛІКАРНЯ НЕМИРІВСЬКОЇ МІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ,Specialized,Спеціалізована,,crl_nem@ukr.net,,"tel:+380688240681, +380433122748",Верлан-Кульшенко Олена Олександрівна,"Україна, 22800, Вінницька обл., Вінницький р-н, місто Немирів, вул.Шевченка, будинок 26",48.972392,28.843153,UA05,Vinnytska,UA0502,Vinnytskyi,UA0502017,Nemyrivska,UA0502017001,Nemyriv,1982614,public,0,
NHSU Dataset,a67c272e-5808-41fa-89b5-2a1ae1ff1f59,ID_42553111,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ЦЕНТР НОВОЇ МЕДИЦИНИ МІДАС,Primary,Первинна,,midas-nms@i.ua,,tel:3.80543E+11,Давидюк-Потужна Ольга Леонідівна,"Україна, 40022, Сумська обл., місто Суми, ВУЛИЦЯ ТРОЇЦЬКА, будинок 18/4",50.914457,34.814348,UA59,Sumska,UA5908,Sumskyi,UA5908027,Sumska,UA5908027001,Sumy,42553111,public,0,
NHSU Dataset,a69977ef-98ce-4e80-972c-5ac6b05cd107,ID_36108467,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АПТЕКА.194,Specialized,Спеціалізована,,apteka194@e-health.biz,,tel:3.80968E+11,Мамайсур Сергій Іванович,"Україна, 08301, Київська обл., Бориспільський р-н, місто Бориспіль, вул.Київський Шлях, будинок 31",50.363106,30.929744,UA32,Kyivska,UA3204,Boryspilskyi,UA3204001,Boryspilska,UA3204001001,Boryspil,36108467,public,0,
NHSU Dataset,a6a59f91-5023-4077-8a83-7dff8b84527d,ID_38447428,КНП ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ СТАРОУШИЦЬКОЇ СЕЛИЩНОЇ РАДИ,Specialized,Спеціалізована,,kp.centr.2024@ukr.net,,tel:3.80385E+11,Гурський Олександр Станіславович,"Україна, 32385, Хмельницька обл., Кам'янець-Подільський р-н, селище Стара Ушиця, вул.Головна, будинок 77- Б",48.595775,27.081645,UA68,Khmelnytska,UA6802,Kamianets-Podilskyi,UA6802027,Staroushytska,UA6802027001,Stara Ushytsia,38447428,public,0,
NHSU Dataset,a6d63822-551b-4271-9b39-b1c15f84c0b1,ID_02002760,КНП ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНИЙ ФТИЗІОПУЛЬМОНОЛОГІЧНИЙ ЦЕНТР,Specialized,Спеціалізована,,optd145@gmail.com,,tel:3.80574E+11,Берест Михайло Володимирович,"Україна, 61096, Харківська обл., місто Харків, ВУЛИЦЯ НЬЮТОНА, будинок 145",49.941072,36.321933,UA63,Kharkivska,UA6312,Kharkivskyi,UA6312027,Kharkivska,UA6312027001,Kharkiv,2002760,public,0,
NHSU Dataset,a71923d5-5f6f-4cbe-ac88-970967a1e739,ID_01992989,КП ПРИМОРСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ПРИМОРСЬКОЇ МІСЬКОЇ РАДИ БЕРДЯНСЬКОГО РАЙОНУ ЗАПОРІЗЬКОЇ ОБЛАСТІ,Specialized,Спеціалізована,,primcrl@i.ua,,tel:3.80507E+11,Юрків Валентина Юріївна,"Україна, 69033, Запорізька обл., місто Запоріжжя, Оріхівське шосе, будинок 10-а",47.783651,35.243025,UA23,Zaporizka,UA2306,Zaporizkyi,UA2306007,Zaporizka,UA2306007001,Zaporizhzhia,1992989,public,0,
NHSU Dataset,a747e43e-f0a8-4a38-89ac-73e47067c66a,ID_38281797,КНП НОВОВОРОНЦОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ НОВОВОРОНЦОВСЬКОЇ СЕЛИЩНОЇ РАДИ,Primary,Первинна,,nvor-cpmsd2013@ukr.net,,"tel:+380970506311, +380553321186",Кордис Лілія Василівна,"Україна, 74200, Херсонська обл., Бериславський р-н, селище Нововоронцовка, вул.Червоного Хреста, будинок 64",46.957139,33.420744,UA65,Khersonska,UA6502,Beryslavskyi,UA6502015,Novovorontsovska,UA6502015001,Novovorontsovka,38281797,public,0,
NHSU Dataset,a755cb70-501e-4de1-a93c-a8ec2669d3a9,ID_01999721,КП 2-А МІСЬКА КЛІНІЧНА ЛІКАРНЯ ПОЛТАВСЬКОЇ МІСЬКОЇ РАДИ,Specialized,Спеціалізована,,info@2mkl.poltava.ua,,"tel:+380502806591, +380532607178",Дудченко Максим Олександрович,"Україна, 36003, Полтавська обл., місто Полтава, ВУЛИЦЯ МОНАСТИРСЬКА, будинок 7 А",49.590832,34.556543,UA53,Poltavska,UA5308,Poltavskyi,UA5308037,Poltavska,UA5308037001,Poltava,1999721,public,0,
NHSU Dataset,a77247e7-487c-4096-bfff-7089fcb081f1,ID_39020574,КНП КОЛОМИЙСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КОЛОМИЙСЬКОЇ РАЙОННОЇ РАДИ,Primary,Первинна,,kol.rcpmsd@i.ua,,tel:3.80343E+11,Джалапин Богдан Михайлович,"Україна, 78200, Івано-Франківська обл., місто Коломия, ВУЛИЦЯ ТЕАТРАЛЬНА, будинок 54",48.530229,25.03845,UA26,Ivano-Frankivska,UA2608,Kolomyiskyi,UA2608007,Kolomyiska,UA2608007001,Kolomyia,39020574,public,0,
NHSU Dataset,a774f30f-f88b-487a-b855-9abbd680a3b0,ID_34004453,КНП ВІННИЦЬКА ОБЛАСНА КЛІНІЧНА ДИТЯЧА ІНФЕКЦІЙНА ЛІКАРНЯ ВІННИЦЬКОЇ ОБЛАСНОЇ РАДИ,Specialized,Спеціалізована,,vocdil@ukr.net,,"tel:+380678777603, +380432666280",Бровінська Людмила Миколаївна,"Україна, 21030, Вінницька обл., місто Вінниця, ВУЛИЦЯ КИЇВСЬКА, будинок 68",49.24961,28.476378,UA05,Vinnytska,UA0502,Vinnytskyi,UA0502003,Vinnytska,UA0502003001,Vinnytsia,34004453,public,0,
NHSU Dataset,a7b07444-55bb-4928-8c08-f4206c376213,ID_41857828,КНП ПОТІЇВСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ ПОТІЇВСЬКОЇ СІЛЬСЬКОЇ РАДИ,Primary,Первинна,,yakyshovata@gmail.com,,tel:3.80978E+11,ЯКУШОВА ТЕТЯНА АНАТОЛІЇВНА,"Україна, 12225, Житомирська обл., Житомирський р-н, село Потіївка, вул.Заляського, будинок 14",50.61602,28.981247,UA18,Zhytomyrska,UA1804,Zhytomyrskyi,UA1804041,Potiivska,UA1804041001,Potiivka,41857828,public,0,
